"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gene_255",101.622278209641,-0.672337411578548,1.09263399665715,-0.615336346512673,0.538332618895634,0.96348744771266
"Gene_256",55.4651829020642,0.444174747477811,1.10398796274155,0.402336585604418,0.687436332924827,0.972903117694105
"Gene_257",70.6210491818716,1.12132078210764,1.04689960256695,1.07108721730166,0.284130215239039,0.845481704313128
"Gene_258",32.9660545493903,0.217006813086443,1.23853042145296,0.175213147232885,0.860912154135757,0.990077874721829
"Gene_259",64.9290783633756,-3.43188151336347,1.00853746598777,-3.40282996824739,0.000666917703894455,0.0652912432112671
"Gene_260",83.8633164749675,-0.0520894102509034,1.22047903713342,-0.0426794796682845,0.965957037514736,0.99441434400123
"Gene_261",99.2006329886514,2.20837164029828,1.17431522737175,1.88056118904365,0.060031635412898,0.55972353399264
"Gene_262",88.9528656712405,-0.845483919149263,1.01578320295424,-0.832346820355276,0.405213209979574,0.901178712114798
"Gene_263",95.2088210528051,-2.5705004712057,0.925944821521054,-2.77608385668503,0.00550180161756691,0.224427657649917
"Gene_264",71.1999653551937,1.87266018956007,1.00493028690083,1.86347273434786,0.0623957851499023,0.565093762070245
"Gene_265",105.060403863213,-0.543653544701774,0.976466207327529,-0.556756127986947,0.577694062493282,0.970275482920882
"Gene_266",71.2220203662627,0.746476063776499,0.892499128646737,0.83638856309961,0.402936344541085,0.898575583839913
"Gene_267",62.7159011504603,0.427534828675335,1.23151485728547,0.347161730243123,0.728469819791757,0.972903117694105
"Gene_268",37.1521502091335,-0.191477758051827,0.888727970765569,-0.215451481612404,0.82941533578946,0.980956365242275
"Gene_269",84.6771497452633,0.224478693358277,0.99032845766772,0.226670951056922,0.820679616896117,0.979458048814083
"Gene_270",82.6901517004274,-0.317697942688839,0.983949477597195,-0.322880340832802,0.746785865322602,0.972903117694105
"Gene_271",73.0497786297168,-1.76012294029961,1.10497141331072,-1.59291264832447,0.111179788427217,0.674475180670605
"Gene_272",48.6627528581082,-0.850672946229216,0.928316007149103,-0.916361389524746,0.359477379274923,0.886469406322794
"Gene_273",79.0934056425159,1.08096121375905,0.982901048566438,1.09976606021087,0.271434063592505,0.836701154894028
"Gene_274",113.968772892174,0.76626821296356,1.09147162502249,0.702050511801233,0.482647663184025,0.925616820482336
"Gene_275",91.4131828007302,0.421705477528893,1.34953628478544,0.312481763019762,0.754674420673087,0.972903117694105
"Gene_276",55.7123340316663,0.313166071933657,1.01010963964453,0.31003176253606,0.756536802568272,0.972903117694105
"Gene_277",203.355677279924,0.879543965281224,1.1149487058629,0.788864959128778,0.430190937915322,0.906186537392152
"Gene_278",70.6868268047792,-4.18826421898231,1.3550132057999,-3.09093977907756,0.00199524095450941,0.130222726297647
"Gene_279",89.5071998598954,0.0720679049032245,0.948423382955921,0.0759870604187475,0.939429392723111,0.99441434400123
"Gene_280",46.3994781443173,-1.28207418919856,1.26232819006115,-1.0156425241018,0.309799647143731,0.86306987054214
"Gene_281",90.3839305665219,-0.161233235325826,0.952179998269842,-0.169330626161854,0.865536587605515,0.992225198203512
"Gene_282",98.2156614937753,1.0993471528102,1.25543490466012,0.875670374249964,0.381209255359658,0.890404371972512
"Gene_283",37.2782640922248,-0.551510253470295,1.29414580693943,-0.426157740892102,0.669992908244541,0.972903117694105
"Gene_284",51.9126145032271,1.22290892156853,1.09596866939655,1.11582470896899,0.264497174964828,0.824658389460402
"Gene_285",78.9378791187552,0.936261651179597,1.31545751557317,0.711738418075517,0.476626772934504,0.925616820482336
"Gene_286",30.3782162557038,0.942246231004273,1.08586090903409,0.867741184128669,0.385536034585674,0.890404371972512
"Gene_287",110.513433540476,1.20590790287641,1.13783658428622,1.05982521526401,0.289224123133257,0.84908493372954
"Gene_288",50.938247180065,0.0508380951679945,1.45190382848807,0.0350147813997669,0.972067954248393,0.99441434400123
"Gene_289",87.5411065454932,2.61923161193888,0.928700401529069,2.82031924141135,0.00479758941282372,0.223659049293068
"Gene_290",112.678384458392,0.247713284854856,0.949887349982897,0.260781749393037,0.794260819457106,0.975546205595883
"Gene_291",118.752225548279,2.07710640737947,1.00677976673384,2.06311894220715,0.0391013288970718,0.516420458943319
"Gene_293",82.9530625357726,-0.847690519909639,1.07012995109641,-0.792137925904357,0.428280258183995,0.906186537392152
"Gene_294",91.8825734396558,-1.05599446817941,1.0616267217101,-0.99469469502273,0.319884775380364,0.870026289315782
"Gene_295",71.5110502017693,0.361625257688871,1.01993772438714,0.354556213621928,0.722922084031995,0.972903117694105
"Gene_296",106.489234527025,-1.16042065069153,1.25491205196714,-0.924702770104492,0.35512053811701,0.886469406322794
"Gene_297",102.387003677658,-0.74724330797153,1.06592927413551,-0.701025223814741,0.483287273909381,0.925616820482336
"Gene_298",32.0268696183306,0.522866441891182,0.983031857801926,0.531891655129387,0.594801037271035,0.972903117694105
"Gene_299",52.7290129518694,-0.684809060690236,1.04723707041794,-0.653919804822163,0.513163473698214,0.937289255131627
"Gene_300",73.2490093519317,-0.47104151246508,0.940863952010347,-0.50064784760709,0.616618981998989,0.972903117694105
"Gene_301",83.9363190323,0.445043266389528,1.35131897456836,0.329339907723626,0.741898783026863,0.972903117694105
"Gene_302",127.120616710441,-0.434888972162395,1.03144071320035,-0.42163254426231,0.673293248041011,0.972903117694105
"Gene_303",62.6378754278563,-0.453856267636233,0.90703879188867,-0.500371397226789,0.616813589565688,0.972903117694105
"Gene_304",64.1600336216593,-0.181855263158101,1.14413555009011,-0.158945557756491,0.873711767012282,0.992301415203044
"Gene_305",49.7210149174691,-0.145994877627885,1.00516811472774,-0.145244238738541,0.884518038773881,0.993271027420616
"Gene_306",111.136441439333,-1.74917362780513,1.0777174155897,-1.62303550309431,0.104581815599356,0.671861830604902
"Gene_308",101.924654740989,2.73259175694158,1.26116923884166,2.16671297775339,0.0302567464188458,0.491362292209963
"Gene_309",51.058370951805,0.248237811471398,2.13630537822174,0.116199591126822,0.907494360792102,0.993271027420616
"Gene_310",32.8504460041717,3.89508591194882,0.990423961703965,3.93274603862326,8.39809502473454e-05,0.0164434700584302
"Gene_311",34.7193664941345,-0.109701296638097,1.17764091611315,-0.093153435089679,0.925781666881935,0.99441434400123
"Gene_312",82.3378416110225,-0.626476534838033,0.901623696095324,-0.694831488514693,0.487160912145471,0.925616820482336
"Gene_313",104.372286221388,2.50870587288185,1.27920467337738,1.96114501853587,0.0498621084595627,0.527982889629865
"Gene_314",46.1529665802715,0.225546489142091,0.941423698375575,0.239580211897439,0.810655706675752,0.978819622907097
"Gene_315",93.8014332853322,0.314567259749659,0.995420482059257,0.316014453609498,0.751991537494228,0.972903117694105
"Gene_316",72.2705601823137,-0.463078075640676,1.11767604670748,-0.414322268965897,0.678638107160957,0.972903117694105
"Gene_317",45.5720096646611,1.06891312853754,0.928793385417787,1.15086212425676,0.24978896197828,0.808076908915263
"Gene_318",54.7461666774588,0.149801785599868,1.08118887933637,0.13855283610743,0.88980351505595,0.993271027420616
"Gene_319",143.395936231204,-0.289327850691128,1.08991039915563,-0.265460216652006,0.790654953253888,0.975546205595883
"Gene_320",106.30044333516,-1.02542629775815,1.09577709347609,-0.93579826030606,0.349377067390299,0.885427098471699
"Gene_321",119.027578428929,-0.528192171363073,1.02988787752378,-0.512863762056347,0.608046623763306,0.972903117694105
"Gene_322",58.1491354536801,-1.07174944487767,1.04500499265257,-1.02559265497595,0.305083631068025,0.86306987054214
"Gene_323",69.0125787965148,1.4855506383449,0.950556176171916,1.56282256176328,0.118094335886731,0.693772597771114
"Gene_324",62.2838910258453,-0.122244938334308,1.04954631320069,-0.116474077224387,0.907276829627011,0.993271027420616
"Gene_325",67.838894136576,1.16050044700592,2.06076184964773,0.5631414649899,0.573338558102718,0.970275482920882
"Gene_326",115.467241233067,-1.56768241934754,1.25508790934731,-1.2490618447299,0.211642454710926,0.784840769553019
"Gene_327",74.008964951829,2.42428745801404,0.994988019208843,2.43649914492608,0.0148302045188752,0.339738804722683
"Gene_328",88.3402230360474,-0.225577300691882,1.11088627625983,-0.203060660224703,0.839087619698117,0.981441791737702
"Gene_329",52.5408253551879,0.410983962546505,1.31930406375636,0.311515725477521,0.755408590006228,0.972903117694105
"Gene_330",122.519833529619,-0.415633656062272,1.114754338098,-0.372847758342372,0.709261755571535,0.972903117694105
"Gene_331",54.1060270368287,-1.41106156315326,1.02758434085205,-1.37318320945144,0.169695398139311,0.721411275020614
"Gene_332",88.475360186857,-2.17161634006187,1.21216647893411,-1.79151657614838,0.0732104370044475,0.596331952751239
"Gene_333",101.626325554681,-2.2685062563185,0.972977674194528,-2.33150905358283,0.0197265332373672,0.393780388308637
"Gene_334",119.409244075797,0.83406022373443,0.951998232020643,0.876115307445597,0.380967351914441,0.890404371972512
"Gene_335",100.03373009045,-1.86547519018577,1.1151937014709,-1.67278131837122,0.0943703538639882,0.646073961068842
"Gene_336",63.431863750283,-0.0791728287842863,1.1582660747533,-0.0683546125627044,0.945503351207874,0.99441434400123
"Gene_337",38.3771311412699,-1.77039154618292,1.07641509081191,-1.64471081954785,0.10002946052591,0.661681363884228
"Gene_338",76.5725653285479,-0.943443540676656,1.08922067830633,-0.866163817366795,0.38640033242566,0.890404371972512
"Gene_339",60.1364135650793,1.21887462389289,0.991225006377603,1.22966492577424,0.218822606234966,0.796384131985248
"Gene_340",92.4451643893325,-2.52674153417781,1.05848854130021,-2.38712223665081,0.0169808442048432,0.346338468261282
"Gene_341",36.6261054599082,1.74407106331093,1.02281968337824,1.70515985530362,0.0881646148685381,0.637434249048656
"Gene_342",97.0643602663336,0.407491884979671,1.12141079277154,0.363374320638171,0.716325281832691,0.972903117694105
"Gene_343",65.5743482523421,-0.96062348897126,1.04476332783678,-0.919465168212086,0.357852316426482,0.886469406322794
"Gene_344",73.309117173467,-0.0396396672431809,1.10761738994856,-0.0357882312095351,0.971451217191091,0.99441434400123
"Gene_345",47.8071203181761,2.21083508816443,1.11053456996425,1.99078457164608,0.0465045762528754,0.527982889629865
"Gene_346",81.6670567470404,2.39961730122446,1.15741356655147,2.07325831541283,0.0381482458473521,0.516420458943319
"Gene_347",43.9895868701601,-0.845945348152031,1.04041233060647,-0.813086622742083,0.416168395606419,0.90328326686795
"Gene_348",43.9468769839611,-0.0226132638110892,1.16905887263405,-0.0193431351837213,0.98456737345595,0.996785376022104
"Gene_349",47.1580489572773,-0.903403695616092,0.921246094171008,-0.980632321083574,0.326774089675369,0.870026289315782
"Gene_350",54.0405245657123,-0.091597992885526,1.16736748215889,-0.0784654312249023,0.937457827300964,0.99441434400123
"Gene_351",139.126330528614,-0.0460599969888688,1.15719772548763,-0.0398030483247447,0.968250145947251,0.99441434400123
"Gene_352",71.9611746718155,-0.415648852958894,1.36201902811862,-0.30517110582004,0.760235837626139,0.972903117694105
"Gene_353",44.517593294893,0.0543154829314117,1.34348187464193,0.0404288914920332,0.967751196993331,0.99441434400123
"Gene_354",95.5509887860277,0.397061642023723,0.956974866261157,0.414913344145619,0.678205340847942,0.972903117694105
"Gene_355",154.352138294501,0.543644078917008,1.0146908231468,0.53577313060843,0.592115354339947,0.972903117694105
"Gene_356",64.9659513186621,-0.0677180624073351,0.844596241068549,-0.0801780295892165,0.936095663744566,0.99441434400123
"Gene_357",39.2370064715821,0.11346407034175,0.979246061525453,0.11586880437895,0.907756519631377,0.993271027420616
"Gene_358",67.8289271763285,-2.79482330335699,1.16285112962887,-2.40342313142782,0.0162423813813396,0.339738804722683
"Gene_359",66.7255008380221,0.305297363648741,1.02340862944112,0.298314236235689,0.765463339734871,0.974794190913974
"Gene_360",83.0323961098008,0.228282721509238,2.17258954385777,0.105074021991235,0.916317072623004,0.99441434400123
"Gene_361",170.100338842641,0.42155985103919,0.97957434727466,0.430350031329465,0.66694103804703,0.972903117694105
"Gene_362",96.9760896216971,0.266612060023137,1.1840130439003,0.225176624021709,0.821841873823627,0.979458048814083
"Gene_363",45.6916500435296,-2.52176294508796,0.928238733224369,-2.71671807567032,0.00659327433386177,0.23052912760181
"Gene_364",65.4767564298063,0.345127505047975,0.998697789789653,0.345577519622494,0.729660242961708,0.972903117694105
"Gene_365",97.0897834987593,0.105253612218969,1.32563138749422,0.0793988534157482,0.936715380605727,0.99441434400123
"Gene_366",63.2541703818996,1.40122829455784,1.23859851779896,1.13130144628938,0.257928235819947,0.814554009250736
"Gene_367",70.8256876588798,-2.98042202092816,1.28604668687889,-2.31750686140436,0.0204761373196401,0.393780388308637
"Gene_368",102.177037129195,-2.872318567559,1.29026015980405,-2.22615458265038,0.0260038289233521,0.446627166946697
"Gene_369",47.2851460057949,0.46479862551134,1.01697373256924,0.457040934909001,0.647641623052323,0.972903117694105
"Gene_370",51.9595747959999,1.22694732191794,1.12254695994716,1.09300311318441,0.274392432871201,0.837281225770913
"Gene_371",24.9596692757277,-0.646088380071217,1.16576757266295,-0.554217148616823,0.579430243602636,0.970275482920882
"Gene_372",98.477004686277,-1.80063936376785,1.35354294549034,-1.33031565032135,0.183414292841476,0.742627444197382
"Gene_373",73.0622499947138,-0.293341543966409,1.12548872454026,-0.260634813632835,0.794374139916434,0.975546205595883
"Gene_374",152.444643346813,0.411645445220287,1.15897862775737,0.355179496292198,0.72245512423031,0.972903117694105
"Gene_375",108.680401294731,0.975920843944192,2.14402143182514,0.455182410706324,0.648978013572206,0.972903117694105
"Gene_376",37.9975385109343,-0.821294847849405,0.995091490533858,-0.82534606683129,0.409175145145493,0.902212763732967
"Gene_377",65.1080930345201,4.53047643775068,1.11982214492533,4.04571070350889,5.21646217386674e-05,0.0127672911705389
"Gene_378",60.1571806000398,0.63450098994795,1.10231942590036,0.57560537811415,0.564881945048275,0.970275482920882
"Gene_379",33.0230453747408,1.03695269130721,1.31512721146824,0.788480903037155,0.430415464644893,0.906186537392152
"Gene_380",53.8796684512383,0.0328119335064064,1.12344919418102,0.0292064239988402,0.976699957810516,0.996560447056201
"Gene_381",72.280079633905,-0.932752546366576,1.08924461930984,-0.856329725968793,0.391815423335732,0.89558165499636
"Gene_382",95.2194194257676,2.20030166285223,1.24799465392335,1.76306978233848,0.0778887209629678,0.61494401469956
"Gene_383",108.68123759717,0.0442057193749325,1.35964766453221,0.0325126284758055,0.974063245287103,0.995415362354983
"Gene_384",72.2406255591056,0.395396841680932,1.14754459310647,0.34455902111008,0.730425917602645,0.972903117694105
"Gene_385",58.6920730241495,-0.643461394907766,1.16516533890033,-0.552249001429325,0.580777766079302,0.970275482920882
"Gene_386",100.672227172755,-2.5589580914955,0.920325240569718,-2.78049321988757,0.0054276393091088,0.224427657649917
"Gene_387",29.9239215995397,-1.96402691563013,1.2748610090607,-1.54058120977219,0.123418743984673,0.693772597771114
"Gene_388",100.293877546745,-1.59164451294347,1.16477259959916,-1.36648519504255,0.171786724611756,0.721411275020614
"Gene_389",35.914875836439,2.9570886598343,1.14101645649061,2.59162665272096,0.00955233733861712,0.276081445421442
"Gene_390",64.7623251806407,-1.32048398332593,1.28857404523501,-1.02476375976136,0.305474670036156,0.86306987054214
"Gene_391",100.815011371104,-1.5813165196735,1.06457503611401,-1.48539695749933,0.137438701156981,0.703036698514034
"Gene_392",26.1258735123692,0.4451976333097,1.08343845108089,0.41091179001959,0.681137216923834,0.972903117694105
"Gene_393",95.3059508490093,1.6798943934327,0.984228999300499,1.70681253511796,0.0878569017871201,0.637434249048656
"Gene_394",76.3956205813256,-0.498233020846011,1.04420933184012,-0.477139023425521,0.633263128213127,0.972903117694105
"Gene_395",74.7034829379135,-1.4454353143072,1.18371422784897,-1.22110158034834,0.222047561426309,0.799207950868956
"Gene_396",115.23852050793,-0.953238499895404,0.880123732592355,-1.08307328230736,0.278775896913713,0.839758778703153
"Gene_397",47.9432091928851,-1.07166314308264,1.12621735424111,-0.951559784660549,0.341320285011807,0.885427098471699
"Gene_398",139.754814786934,-0.613418966240174,0.885363739319076,-0.69284401314193,0.488407447923266,0.925616820482336
"Gene_399",52.5350422908288,3.81554953986146,1.02079641287108,3.73781636744772,0.000185625440085598,0.0227159132304751
"Gene_400",84.0822288002238,0.640273250393037,1.04616057372734,0.612021965339243,0.540523224944834,0.96388385650454
"Gene_401",128.108782895166,-0.0975986541131575,1.00622386884903,-0.0969949701399911,0.92273038886309,0.99441434400123
"Gene_402",67.2592752218745,0.877490231683115,0.943639331308888,0.92990001854414,0.352422853405112,0.885427098471699
"Gene_403",140.855966244689,0.345229021693418,1.1062273002494,0.312077835735555,0.754981370460976,0.972903117694105
"Gene_404",72.8401573936206,2.05483387318601,0.958906718817043,2.1428923511152,0.0321217433109679,0.491362292209963
"Gene_405",105.632212561806,-0.307954147001081,1.14758748265738,-0.268349168716945,0.788430562419208,0.975546205595883
"Gene_406",78.079382718316,-0.624633779511957,1.15089631559838,-0.542736796569893,0.587311035312171,0.972903117694105
"Gene_407",81.8554230883026,-0.359785496552805,1.04435390663352,-0.344505338915786,0.730466281623079,0.972903117694105
"Gene_409",141.299111923331,-0.840545592911192,0.999995957587453,-0.840548990756978,0.400600645177763,0.897847051694411
"Gene_410",68.9272030075851,0.416847535269907,0.989264897009143,0.421370996312684,0.67348419475491,0.972903117694105
"Gene_411",35.4431493764092,0.333943477655777,0.921115901722329,0.362542300085537,0.716946819426518,0.972903117694105
"Gene_412",81.0390051140796,-0.142993197943405,1.05656470279368,-0.135337852537866,0.892344758378202,0.993271027420616
"Gene_413",161.71689211547,0.872017534209125,0.922873391530836,0.944894004108892,0.344712992927781,0.885427098471699
"Gene_414",42.8672188461776,-0.835147119778377,1.1130935031207,-0.750293769065163,0.45307779452217,0.918350229476613
"Gene_415",119.101732076082,-0.191914648301587,1.31631609876968,-0.145796779725602,0.884081818146718,0.993271027420616
"Gene_417",40.1259230180152,2.67741372211775,2.1695042300582,1.23411316051959,0.217160740184538,0.796256047343308
"Gene_418",90.375436672918,-1.70770653897697,1.23178874574146,-1.3863631607943,0.16563603944173,0.721411275020614
"Gene_419",124.339797209014,-0.802650996123688,1.16922606998786,-0.686480584658894,0.492410103444428,0.927538025588288
"Gene_420",63.2863758960368,0.0569854074691684,1.03320167820746,0.0551541956145816,0.956015619958201,0.99441434400123
"Gene_421",65.3540501440643,1.61716420408341,0.992506420130708,1.62937404865395,0.103233859089857,0.669310914231591
"Gene_422",105.732356073569,0.975738735804019,1.19342977683734,0.817592081864914,0.413590150350835,0.90328326686795
"Gene_423",92.3001093618214,-1.00211705534005,1.04282567512587,-0.960963159273091,0.336570691884804,0.877360683073667
"Gene_424",84.7886497819721,-1.61837857164704,1.21095661668299,-1.33644636756686,0.181403419437576,0.739974781789111
"Gene_425",114.628249342581,-2.43141476460904,0.933903199999635,-2.6034976265313,0.00922779065710829,0.276081445421442
"Gene_426",106.183682083085,-0.327215064835842,1.13368359365606,-0.288629972830951,0.772864556221898,0.974794190913974
"Gene_427",35.2619971419929,-1.32521626465277,0.912988744423465,-1.45151435080355,0.146636689098548,0.71395089817012
"Gene_428",74.9027121984956,-1.44649991887273,1.02830106024401,-1.40668912519597,0.159519591816168,0.71637468067903
"Gene_429",110.442288393196,-1.22400318978497,1.42388074380299,-0.859624793095964,0.389995903610147,0.89558165499636
"Gene_430",57.1559643293664,-0.11247584402766,1.33656451146155,-0.0841529481466381,0.932934827367438,0.99441434400123
"Gene_431",92.5013532870228,2.07477045875185,1.23938087715781,1.67403781758339,0.094123167217599,0.646073961068842
"Gene_432",77.1818203075927,-0.260159828214557,1.01629658791923,-0.255988095706597,0.797960029386159,0.975546205595883
"Gene_433",50.2763388379117,-0.0905657353557685,1.21863076323969,-0.0743176178443114,0.940757658783668,0.99441434400123
"Gene_434",126.164025269437,1.01686349855945,1.16282339154573,0.874478021299298,0.381857984390153,0.890404371972512
"Gene_435",51.0009482305222,-1.29853708147551,0.971575542458711,-1.33652714043149,0.181377035608139,0.739974781789111
"Gene_436",61.0238149390831,-1.4622572339745,1.06207901526881,-1.37678761462433,0.168577921163128,0.721411275020614
"Gene_437",54.2249190718255,0.664440615806674,1.17739919859929,0.564329087871926,0.572530188901409,0.970275482920882
"Gene_438",96.0913273757526,0.350537473749147,1.08546311430087,0.322938171855727,0.746742066855732,0.972903117694105
"Gene_439",58.6273043770178,0.356948468497977,1.00648976310731,0.354646894168082,0.722854140267892,0.972903117694105
"Gene_440",81.6776082288746,-0.35702475351903,1.30246390250149,-0.27411489319077,0.783996328922829,0.975546205595883
"Gene_441",130.624075203235,1.46833525621454,1.26344724441932,1.16216586224729,0.245168098430958,0.808076908915263
"Gene_442",70.9129330445021,-1.2282591016735,1.4418058209578,-0.851889404120704,0.394275478348755,0.89558165499636
"Gene_443",108.250584365034,0.957347789251451,1.1208552727329,0.854122572771793,0.393037078032428,0.89558165499636
"Gene_444",29.2097993196554,0.0604473373596151,1.09803954108246,0.0550502373530424,0.956098440821927,0.99441434400123
"Gene_445",154.96905808985,-0.418369462336687,1.19548597397222,-0.349957650232047,0.726370480567539,0.972903117694105
"Gene_446",60.4938866626562,-1.96779890867765,1.19892669535316,-1.64130043671937,0.100735065500124,0.661876705534374
"Gene_447",155.362137040579,-0.237130818399523,1.26374321438458,-0.187641615559536,0.851157601141792,0.988473655418522
"Gene_448",26.6087695073527,-1.15061072071465,0.918406293280762,-1.25283409873466,0.210266089292005,0.784840769553019
"Gene_449",81.2986632286817,-1.5922565876396,0.987971785402211,-1.61164176059074,0.107039917737444,0.67280991600858
"Gene_451",81.942619151867,0.117676332535553,1.29291843263414,0.0910160529584246,0.927479835582751,0.99441434400123
"Gene_452",32.6786161230642,0.477907107853218,1.03733804292904,0.460705274534996,0.64501007028507,0.972903117694105
"Gene_453",68.5788138011968,0.430473121831715,0.937255388754962,0.459291167590457,0.646025089554749,0.972903117694105
"Gene_454",86.5781536604609,-0.444476564758341,1.07059808687199,-0.415166597258721,0.678019949498684,0.972903117694105
"Gene_455",54.3184889891705,-0.341978232746866,1.17442925792967,-0.291186744912775,0.770908499584455,0.974794190913974
"Gene_456",199.737146821353,-0.878840167795414,0.980099842460513,-0.896684327169271,0.369887386073441,0.890404371972512
"Gene_457",51.8966232980319,1.66825024855184,1.11228830214517,1.49983618935345,0.133656840473323,0.703036698514034
"Gene_458",62.1735124709938,-0.329952933908059,1.05261526123917,-0.313460146416299,0.753931094594238,0.972903117694105
"Gene_459",142.262340391663,-0.196050970046565,1.17903952055586,-0.166280236267345,0.867936418695997,0.992283628233763
"Gene_460",85.3958233762302,0.126360664271855,0.925590687447045,0.136518945129388,0.891411048712411,0.993271027420616
"Gene_461",140.735833795579,0.429682694295002,1.22479949190759,0.350818805146452,0.72572428830647,0.972903117694105
"Gene_462",66.9548676475334,0.0558105589074512,1.24557363073049,0.0448071133897721,0.96426105512415,0.99441434400123
"Gene_463",69.2829943677685,0.353404530198527,1.03801611868333,0.340461505209381,0.733509007482595,0.972903117694105
"Gene_464",79.9017709792887,1.60358119782212,0.890016684172776,1.80174285082371,0.0715858728810596,0.596331952751239
"Gene_465",56.3884489761527,-1.62179044511905,1.05039441719182,-1.5439823542235,0.122592607478486,0.693772597771114
"Gene_466",38.8255328101762,-1.67883902230409,1.21249963902221,-1.38460991514847,0.16617177800962,0.721411275020614
"Gene_467",51.8933164474451,0.533062696962684,1.0855824380444,0.491038430874913,0.623399266505675,0.972903117694105
"Gene_468",73.8916896612605,0.12301810614497,0.968666585896221,0.126997367242881,0.898942482313866,0.993271027420616
"Gene_469",69.6763733480768,0.781811529457943,1.16169680612397,0.672991029446378,0.500952997928033,0.930612874708813
"Gene_470",112.79052611744,-0.792079560477622,1.13948954313932,-0.695117884360241,0.486981427678823,0.925616820482336
"Gene_471",161.914480035829,0.847287111286711,1.06334064823408,0.796816253280474,0.425557754209042,0.906186537392152
"Gene_472",167.462406014589,-1.94008269828176,1.07963937262252,-1.79697290361795,0.0723399215393024,0.596331952751239
"Gene_473",73.4692868740705,0.828947380015388,0.927242695363813,0.893991814829172,0.371326270586834,0.890404371972512
"Gene_474",99.6867568669064,-0.413891758822649,1.05886685181055,-0.390881779059319,0.695884622856283,0.972903117694105
"Gene_475",132.163363839204,2.13247135797884,1.15032076880605,1.85380583903757,0.0637669428222699,0.565093762070245
"Gene_476",121.158849569802,0.427545915678324,1.15002621376406,0.371770582758246,0.710063667864183,0.972903117694105
"Gene_477",157.37914010717,-3.04328581903459,1.10624824085274,-2.75099720537291,0.00594141501934178,0.23052912760181
"Gene_478",78.0575302635872,-4.41327608830187,1.17709840919315,-3.74928387791042,0.000177340252161703,0.0227159132304751
"Gene_479",105.082128979954,0.238787795978796,1.26030084037886,0.189468885783663,0.84972533895332,0.987982312155938
"Gene_480",109.729090388405,-0.619854229294845,1.10461250514586,-0.561150834711036,0.574694716099002,0.970275482920882
"Gene_481",62.3713084253775,-1.02581079243816,1.00690121320093,-1.01877997462841,0.308307434768053,0.86306987054214
"Gene_482",75.1108261593629,-0.632452704382229,0.954391883221929,-0.662676113974413,0.507538010888812,0.934521828848174
"Gene_483",69.1885787497965,0.927393361554861,1.0240522867728,0.905611337949795,0.365141605537286,0.890404371972512
"Gene_484",145.333883275548,-0.953365709633451,1.02542409422088,-0.929728211972453,0.35251182354117,0.885427098471699
"Gene_485",84.3410387656303,-0.312903867024028,0.876118730871036,-0.357147788305974,0.720981170496675,0.972903117694105
"Gene_486",92.1835709568081,0.371139795815975,0.941376104821488,0.394252407635048,0.693394696750868,0.972903117694105
"Gene_487",153.189174488608,-1.30385185181888,1.10971792698134,-1.17493988347617,0.240018767751241,0.808076908915263
"Gene_488",88.5149612261879,-1.87103652421057,1.05956273245177,-1.76585724177094,0.0774198022417402,0.61494401469956
"Gene_489",105.49730296903,1.32553233139018,1.27925010556327,1.03617918468456,0.300118555779736,0.857558429374936
"Gene_490",109.533603598417,-1.18916049034119,1.34481630262443,-0.884254963313966,0.376558594026596,0.890404371972512
"Gene_491",69.9050157418625,-0.441300173395839,1.41804631606591,-0.311202933498067,0.755646353081276,0.972903117694105
"Gene_492",38.6118677390331,-1.53901916570149,1.06829935707921,-1.44062537855424,0.149690546666851,0.71395089817012
"Gene_493",132.622236695312,-1.17570669084902,1.16025820170612,-1.01331469936622,0.310909868559102,0.86306987054214
"Gene_494",74.963456436167,1.59868585167142,0.968872535865151,1.65004765074064,0.0989331904516283,0.658881588109824
"Gene_495",89.9165166840903,-1.46009175478205,1.12571955920005,-1.29702974675115,0.194620951884661,0.750133511397965
"Gene_496",75.2823458794929,1.79924920297441,1.15642733382524,1.55586879551077,0.119739294917371,0.693772597771114
"Gene_497",45.9323374171403,-0.0707145362396078,1.23667240692806,-0.0571813002727744,0.954400774005297,0.99441434400123
"Gene_498",66.985605824112,2.18771807162859,1.12347462579652,1.94727857790072,0.0515013455308957,0.527982889629865
"Gene_499",74.5014033087698,-1.22895439925555,1.30327407472665,-0.942974638326406,0.345693875468407,0.885427098471699
"Gene_500",69.8582816406319,-3.13111187058502,1.0264393699755,-3.05045963957887,0.00228491388102179,0.130500598421838
"Gene_501",135.87430578646,1.66895928417667,1.06052713546341,1.57370728986336,0.115555135740828,0.689807792013843
"Gene_502",31.9223380313474,0.132493067133323,1.08920040667833,0.121642506118207,0.90318214841969,0.993271027420616
"Gene_503",87.169802320129,0.552514743370026,0.953224524727791,0.579627075297718,0.562166130451282,0.970275482920882
"Gene_504",88.7316136471196,-1.62536498872657,0.856152589805993,-1.89845245821762,0.0576365048440065,0.547701728308342
"Gene_505",128.707613661695,0.612083222681959,1.10025610460724,0.556309771987548,0.577999108015294,0.970275482920882
"Gene_506",277.003253550648,-0.955313578460671,1.22499518272108,-0.779850885893801,0.435478650338497,0.908264038660094
"Gene_507",119.732055293789,-2.34834255523198,0.924280624917833,-2.54072463700161,0.0110623005276382,0.309428349044507
"Gene_508",86.2150943204069,0.565534745857033,1.16260842162878,0.4864361339003,0.626657976569697,0.972903117694105
